visit_date,attendance,Cardio,Flexibility,Strength,day_of_week,month,week_of_year,day_of_month,is_weekend,is_holiday,is_promotion_day,is_special_day,sin_dow,cos_dow,sin_month,cos_month,trend,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_std_21,cardio_lag_1,cardio_lag_7,strength_lag_1,strength_lag_7,flexibility_lag_1,flexibility_lag_7
2023-04-13,276,100,54,122,3,4,15,13,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,102,243.0,267.0,260.0,213.0,261.0,271.0,279.0,262.0,17.058722109232143,245.14285714285714,92.49761901697568,263.92857142857144,72.93354645019122,274.42857142857144,65.87986902580433,101.0,78.0,104.0,93.0,38.0,42.0
2023-04-14,273,100,54,119,4,4,15,14,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,103,276.0,243.0,267.0,274.0,283.0,265.0,270.0,264.0,18.24828759089481,245.0,92.44638085578792,263.2142857142857,72.7812090831445,274.8095238095238,65.84574325468499,100.0,100.0,122.0,129.0,54.0,45.0
2023-04-15,307,129,70,108,5,4,15,15,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,104,273.0,276.0,243.0,347.0,329.0,354.0,347.0,285.3333333333333,18.82374387132749,239.28571428571428,86.1098412604786,261.64285714285717,71.47738441994423,272.57142857142856,63.78602623503936,100.0,140.0,119.0,143.0,54.0,64.0
2023-04-16,352,135,63,154,6,4,15,16,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,105,307.0,273.0,276.0,49.0,351.0,369.0,368.0,310.6666666666667,39.62743157628739,282.57142857142856,36.21628152667085,261.7142857142857,71.57398385471613,271.76190476190476,62.59784721690086,129.0,21.0,108.0,20.0,70.0,8.0
2023-04-17,234,99,35,100,0,4,16,17,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,106,352.0,307.0,273.0,260.0,279.0,255.0,286.0,297.6666666666667,59.55109850652076,278.85714285714283,40.04759073664181,258.5,71.74822431466646,270.76190476190476,63.04514633332579,135.0,95.0,154.0,123.0,63.0,42.0
2023-04-18,283,111,49,123,1,4,16,18,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,107,234.0,352.0,307.0,267.0,249.0,288.0,301.0,289.6666666666667,59.28181283777799,281.14285714285717,39.71325795175826,260.92857142857144,71.97698808082217,270.5238095238095,62.98620408281397,99.0,91.0,100.0,129.0,35.0,47.0
2023-04-19,254,99,34,121,2,4,16,19,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,108,283.0,234.0,352.0,243.0,275.0,276.0,296.0,257.0,24.637369989509985,282.7142857142857,38.138844090657244,259.42857142857144,71.87993652421571,269.4761904761905,63.07346434723472,111.0,101.0,123.0,104.0,49.0,38.0
2023-04-20,235,92,38,105,3,4,16,20,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,109,254.0,283.0,234.0,276.0,213.0,261.0,271.0,257.3333333333333,24.172987679088003,276.85714285714283,42.26672675375071,261.0,71.02220671137901,268.23809523809524,63.50189348508011,99.0,100.0,121.0,122.0,34.0,54.0
2023-04-21,263,110,48,105,4,4,16,21,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,110,235.0,254.0,283.0,273.0,274.0,283.0,265.0,250.66666666666666,14.294521094927939,275.42857142857144,42.58660643464191,260.2142857142857,70.92810940168015,267.2857142857143,63.41935261191388,92.0,100.0,105.0,119.0,38.0,54.0
2023-04-22,338,135,59,144,5,4,16,22,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,111,263.0,235.0,254.0,307.0,347.0,329.0,354.0,278.6666666666667,53.257237379846686,279.85714285714283,47.71941803022007,259.57142857142856,70.11717038227931,267.7142857142857,63.88594748232406,110.0,129.0,105.0,108.0,48.0,70.0
2023-04-23,342,151,59,132,6,4,16,23,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,112,338.0,263.0,235.0,352.0,49.0,351.0,369.0,314.3333333333333,44.500936319737576,278.42857142857144,45.28744175764863,280.5,39.453477959198,267.2857142857143,63.32704229406477,135.0,135.0,144.0,154.0,59.0,63.0
2023-04-24,258,102,37,119,0,4,17,24,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,113,342.0,338.0,263.0,234.0,260.0,279.0,255.0,312.6666666666667,47.38494838377837,281.85714285714283,42.164078595524394,280.35714285714283,39.53694891706148,266.2857142857143,63.29861203623873,151.0,99.0,132.0,100.0,59.0,35.0
2023-04-25,248,98,46,104,1,4,17,25,0,0,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,114,258.0,342.0,338.0,283.0,267.0,249.0,288.0,282.6666666666667,51.62686639079832,276.85714285714283,44.03948444834733,279.0,40.348482003664024,266.23809523809524,63.31264072987682,102.0,111.0,119.0,123.0,37.0,49.0
2023-04-26,253,95,53,105,2,4,17,26,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,115,248.0,258.0,342.0,254.0,243.0,275.0,276.0,253.0,5.000000000000955,276.7142857142857,44.12752083720693,279.7142857142857,39.746172668047436,265.1904761904762,63.34241789481899,98.0,99.0,104.0,121.0,46.0,34.0
2023-04-27,275,102,44,129,3,4,17,27,0,0,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,116,253.0,248.0,258.0,235.0,276.0,213.0,261.0,258.6666666666667,14.364307617610478,282.42857142857144,40.24449089774999,279.64285714285717,39.75425887752277,268.14285714285717,62.22321569501655,95.0,92.0,105.0,105.0,53.0,38.0
2023-04-28,297,103,55,139,4,4,17,28,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,117,275.0,253.0,248.0,263.0,273.0,274.0,283.0,275.0,22.000000000000203,287.2857142857143,39.55466380303922,281.35714285714283,39.962688642238305,269.23809523809524,62.53311503667844,102.0,110.0,129.0,105.0,44.0,48.0
2023-04-29,355,149,65,141,5,4,17,29,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,118,297.0,275.0,253.0,338.0,307.0,347.0,329.0,309.0,41.32795663954376,289.7142857142857,43.51135593426303,284.7857142857143,44.16956587346708,269.6190476190476,63.05273680854465,103.0,135.0,139.0,144.0,55.0,59.0
2023-04-30,350,136,71,143,6,4,17,30,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,119,355.0,297.0,275.0,342.0,352.0,49.0,351.0,334.0,32.140317359976535,290.85714285714283,45.18638648763092,284.64285714285717,43.93808080759722,283.95238095238096,40.612160974855904,149.0,151.0,141.0,132.0,65.0,59.0
2023-05-01,244,76,43,125,0,5,18,1,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,120,350.0,355.0,297.0,258.0,234.0,260.0,279.0,316.3333333333333,62.692370615038485,288.85714285714283,47.150215875888506,285.35714285714283,43.12523291862563,283.1904761904762,41.22938157142179,136.0,102.0,143.0,119.0,71.0,37.0
2023-05-02,258,93,47,118,1,5,18,2,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,121,244.0,350.0,355.0,248.0,283.0,267.0,249.0,284.0,57.58472019555194,290.2857142857143,45.839263685601736,283.57142857142856,43.74350815257623,282.76190476190476,41.452267443295135,76.0,98.0,125.0,104.0,43.0,46.0
2023-05-03,274,118,40,116,2,5,18,3,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,122,258.0,244.0,350.0,253.0,254.0,243.0,275.0,258.6666666666667,15.011106998930504,293.2857142857143,43.6261171230964,285.0,43.02414349033483,284.23809523809524,40.50667199598686,93.0,95.0,118.0,105.0,47.0,53.0
2023-05-04,229,90,35,104,3,5,18,4,0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,123,274.0,258.0,244.0,275.0,235.0,276.0,213.0,253.66666666666666,22.810816147900976,286.7142857142857,49.8588483812532,284.57142857142856,43.58672042953216,282.0,42.24570984135536,118.0,102.0,116.0,129.0,40.0,44.0
2023-05-05,240,84,44,112,4,5,18,5,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,124,229.0,274.0,258.0,297.0,263.0,273.0,274.0,247.66666666666666,23.45918441321735,278.57142857142856,52.48446482168877,282.92857142857144,44.87669308691963,280.42857142857144,43.200198412242635,90.0,103.0,104.0,139.0,35.0,55.0
2023-05-06,331,139,54,138,5,5,18,6,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,125,240.0,229.0,274.0,355.0,338.0,307.0,347.0,266.6666666666667,55.985117069926176,275.14285714285717,47.17495299919472,282.42857142857144,44.250535478227704,281.57142857142856,44.24315927753274,84.0,149.0,112.0,141.0,44.0,65.0
2023-05-07,346,137,72,137,6,5,18,7,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,126,331.0,240.0,229.0,350.0,342.0,352.0,49.0,305.6666666666667,57.36142722538673,274.57142857142856,46.12973423890953,282.7142857142857,44.675631925156765,281.2857142857143,43.7825797060232,139.0,136.0,138.0,143.0,54.0,71.0
2023-05-08,261,83,50,128,0,5,19,8,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,127,346.0,331.0,240.0,244.0,258.0,234.0,260.0,312.6666666666667,45.368858629387375,277.0,44.67661580737779,282.92857142857144,44.55500366567542,282.57142857142856,42.707811262778755,137.0,76.0,137.0,125.0,72.0,43.0
2023-05-09,226,94,35,97,1,5,19,9,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,128,261.0,346.0,331.0,258.0,248.0,283.0,267.0,277.6666666666667,61.7116952719121,272.42857142857144,48.4247083724045,281.35714285714283,46.23785851917841,279.85714285714283,44.4547924461307,83.0,93.0,128.0,118.0,50.0,47.0
2023-05-10,274,98,43,133,2,5,19,10,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,129,226.0,261.0,346.0,274.0,253.0,254.0,243.0,253.66666666666666,24.826061575154043,272.42857142857144,48.4247083724045,282.85714285714283,45.58315671192786,280.8095238095238,44.085846989276426,94.0,118.0,97.0,116.0,35.0,40.0
2023-05-11,263,108,37,118,3,5,19,11,0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,130,274.0,226.0,261.0,229.0,275.0,235.0,276.0,254.33333333333334,25.146238950056528,277.2857142857143,44.92109484312244,282.0,45.85428425584008,282.14285714285717,43.04217201104703,98.0,90.0,133.0,104.0,43.0,35.0
2023-05-12,248,88,49,111,4,5,19,12,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,131,263.0,274.0,226.0,240.0,297.0,263.0,273.0,261.6666666666667,13.051181300301522,278.42857142857144,43.90465860952669,278.5,46.486970879359966,281.42857142857144,43.49778319474605,108.0,84.0,118.0,112.0,37.0,44.0
2023-05-13,341,130,63,148,5,5,19,13,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,132,248.0,263.0,274.0,331.0,355.0,338.0,307.0,284.0,49.92995093127978,279.85714285714283,46.01242068336434,277.5,44.83602603676234,281.57142857142856,43.69733564940924,88.0,139.0,111.0,138.0,49.0,54.0
2023-05-14,356,142,66,148,6,5,19,14,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,133,341.0,248.0,263.0,346.0,350.0,342.0,352.0,315.0,58.50640990524035,281.2857142857143,48.496440713776074,277.92857142857144,45.60442671784984,282.23809523809524,44.75925017457806,130.0,137.0,148.0,137.0,63.0,72.0
2023-05-15,257,100,37,120,0,5,20,15,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,134,356.0,341.0,248.0,261.0,244.0,258.0,234.0,318.0,53.35728628781646,280.7142857142857,48.79793125982014,278.85714285714283,44.98864325558198,282.1904761904762,44.786849685615245,142.0,83.0,148.0,128.0,66.0,50.0
2023-05-16,238,92,40,106,1,5,20,16,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,135,257.0,356.0,341.0,226.0,258.0,248.0,283.0,283.6666666666667,63.35876682301622,282.42857142857144,46.72207594866067,277.42857142857144,46.007882745517364,281.7142857142857,45.219622794913654,100.0,94.0,120.0,97.0,37.0,35.0
2023-05-17,257,102,37,118,2,5,20,17,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,136,238.0,257.0,356.0,274.0,274.0,253.0,254.0,250.66666666666666,10.969655114603295,280.0,47.66550115125233,276.2142857142857,46.328556688452586,281.9047619047619,45.1008921884087,92.0,98.0,106.0,133.0,40.0,43.0
2023-05-18,247,101,44,102,3,5,20,18,0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,137,257.0,238.0,257.0,263.0,229.0,275.0,235.0,247.33333333333334,9.504384952922647,277.7142857142857,48.98201808049699,277.5,45.152306355609,280.57142857142856,45.72479789848317,102.0,108.0,118.0,118.0,37.0,37.0
2023-05-19,269,100,48,121,4,5,20,19,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,138,247.0,257.0,238.0,248.0,240.0,297.0,263.0,257.6666666666667,11.015141094572607,280.7142857142857,47.4788173319232,279.57142857142856,43.9487713763935,279.23809523809524,45.62992960974698,101.0,88.0,102.0,111.0,44.0,49.0
2023-05-20,353,141,63,149,5,5,20,20,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,139,269.0,247.0,257.0,341.0,331.0,355.0,338.0,289.6666666666667,55.940444522128544,282.42857142857144,50.15927013975,281.14285714285717,46.2615592920501,279.14285714285717,45.465685647843905,100.0,130.0,121.0,148.0,48.0,63.0
2023-05-21,342,141,59,142,6,5,20,21,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,140,353.0,269.0,247.0,356.0,346.0,350.0,342.0,321.3333333333333,45.654499595695285,280.42857142857144,46.910756203871664,280.85714285714283,45.840622131060094,278.76190476190476,44.87193417037495,141.0,142.0,149.0,148.0,63.0,66.0
2023-05-22,247,95,42,110,0,5,21,22,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,141,342.0,353.0,269.0,257.0,261.0,244.0,258.0,314.0,58.28378848359129,279.0,47.88527957525191,279.85714285714283,46.45569790813466,278.9047619047619,44.76036724816345,141.0,100.0,142.0,120.0,59.0,37.0
2023-05-23,239,91,31,117,1,5,21,23,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,142,247.0,342.0,353.0,238.0,226.0,258.0,248.0,276.0,57.29746940310722,279.14285714285717,47.74386023852939,280.7857142857143,45.41463432627207,278.0,45.39162918424483,95.0,92.0,110.0,106.0,42.0,40.0
2023-05-24,284,123,35,126,2,5,21,24,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,143,239.0,247.0,342.0,257.0,274.0,274.0,253.0,256.6666666666667,24.00694344004128,283.0,46.73685198356183,281.5,45.378324205421094,278.4761904761905,45.400020977549026,91.0,102.0,117.0,118.0,31.0,37.0
2023-05-25,266,117,37,112,3,5,21,25,0,0,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,144,284.0,239.0,247.0,247.0,263.0,229.0,275.0,263.0,22.649503305812416,285.7142857142857,44.809650321161776,281.7142857142857,45.291243119356984,280.23809523809524,44.082768472391386,123.0,101.0,126.0,102.0,35.0,44.0
2023-05-26,254,90,38,126,4,5,21,26,0,0,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,145,266.0,284.0,239.0,269.0,248.0,240.0,297.0,268.0,15.099668870541752,283.57142857142856,46.08274132057554,282.14285714285717,44.97496250968144,280.9047619047619,43.5464174897369,117.0,100.0,112.0,121.0,37.0,48.0
2023-05-27,348,118,85,145,5,5,21,27,1,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,146,254.0,266.0,284.0,353.0,341.0,331.0,355.0,289.3333333333333,51.159880114532534,282.85714285714283,44.84948372586049,282.64285714285717,45.71249137962037,281.7142857142857,44.66782159132314,90.0,141.0,126.0,149.0,38.0,63.0
2023-05-28,331,130,55,146,6,5,21,28,1,0,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,147,348.0,254.0,266.0,342.0,356.0,346.0,350.0,311.0,50.08991914547286,281.2857142857143,42.566474623872686,280.85714285714283,43.03640166338105,281.0,43.697826032881636,118.0,141.0,145.0,142.0,85.0,59.0
2023-05-29,277,115,47,115,0,5,22,29,0,0,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,148,331.0,348.0,254.0,247.0,257.0,261.0,244.0,318.6666666666667,37.072002014098764,285.57142857142856,39.97022701485543,282.2857142857143,42.51231237296675,281.76190476190476,43.470570230794806,130.0,95.0,146.0,110.0,55.0,42.0
2023-05-30,251,89,43,119,1,5,22,30,0,0,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,149,277.0,331.0,348.0,239.0,238.0,226.0,258.0,286.3333333333333,40.80849584747449,287.2857142857143,37.840517463491324,283.2142857142857,41.60284489427016,282.95238095238096,42.19061055552061,115.0,91.0,115.0,117.0,47.0,31.0
2023-05-31,227,72,34,121,2,5,22,31,0,0,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,150,251.0,277.0,331.0,284.0,257.0,274.0,274.0,251.66666666666666,25.006665778014906,279.14285714285717,44.25467422178394,281.07142857142856,43.7729531625572,280.7142857142857,43.90118774833174,89.0,123.0,119.0,126.0,43.0,35.0
2023-06-01,236,95,37,104,3,6,22,1,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,151,227.0,251.0,277.0,266.0,247.0,263.0,229.0,238.0,12.124355652982484,274.85714285714283,47.10070265374213,280.2857142857143,44.52385457677294,279.42857142857144,44.831430301264426,72.0,117.0,121.0,112.0,34.0,37.0
2023-06-02,246,99,30,117,4,6,22,2,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,152,236.0,227.0,251.0,254.0,269.0,248.0,240.0,236.33333333333334,9.504384952922601,273.7142857142857,47.78324073603775,278.64285714285717,45.3882518565477,279.3333333333333,44.9036004495555,95.0,90.0,104.0,126.0,37.0,38.0
2023-06-03,342,139,57,146,5,6,22,3,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,153,246.0,236.0,227.0,348.0,353.0,341.0,331.0,274.6666666666667,58.52634734316965,272.85714285714283,46.2580752281109,277.85714285714283,44.07835181697585,279.3809523809524,44.97274306785841,99.0,118.0,117.0,145.0,30.0,85.0
2023-06-04,340,144,59,137,6,6,22,4,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,154,342.0,246.0,236.0,331.0,342.0,356.0,346.0,309.3333333333333,54.857390872455284,274.14285714285717,48.22664744526169,277.7142857142857,43.85716075455123,278.6190476190476,43.72811017009089,139.0,130.0,146.0,146.0,57.0,55.0
2023-06-05,251,104,39,108,0,6,23,5,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,155,340.0,342.0,246.0,277.0,247.0,257.0,261.0,311.0,51.97114584074521,270.42857142857144,48.96548833228453,278.0,43.654235850514056,278.3333333333333,43.895709737209174,144.0,115.0,137.0,115.0,59.0,47.0
2023-06-06,255,97,42,116,1,6,23,6,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,156,251.0,340.0,342.0,251.0,239.0,238.0,226.0,282.0,50.269274910227296,271.0,48.723710860319784,279.14285714285717,42.75485962996511,279.14285714285717,43.26694548299612,104.0,89.0,108.0,119.0,39.0,43.0
2023-06-07,242,77,45,120,2,6,23,7,0,0,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,157,255.0,251.0,340.0,227.0,284.0,257.0,274.0,249.33333333333334,6.658328118479978,273.14285714285717,46.756206616265395,276.14285714285717,43.847387682659104,278.42857142857144,43.771647705531144,97.0,72.0,116.0,121.0,42.0,34.0
2023-06-08,243,84,42,117,3,6,23,8,0,0,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,158,242.0,255.0,251.0,236.0,266.0,247.0,263.0,246.66666666666666,7.234178138070772,274.14285714285717,45.896363586631054,274.5,44.679628811900734,278.23809523809524,43.92368923702178,77.0,95.0,120.0,104.0,45.0,37.0
2023-06-09,272,103,52,117,4,6,23,9,0,0,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,159,243.0,242.0,255.0,246.0,254.0,269.0,248.0,252.33333333333334,17.039170558842965,277.85714285714283,44.262205741952094,275.7857142857143,44.30172521632601,278.3809523809524,43.89701150474376,84.0,99.0,117.0,117.0,42.0,30.0
2023-06-10,313,118,61,134,5,6,23,10,1,0,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,160,272.0,243.0,242.0,342.0,348.0,353.0,341.0,276.0,35.171010790138055,273.7142857142857,38.19997506855387,273.2857142857143,40.759007633855646,276.4761904761905,41.28755145030873,103.0,139.0,117.0,146.0,52.0,57.0
2023-06-11,337,134,57,146,6,6,23,11,1,0,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,161,313.0,272.0,243.0,340.0,331.0,342.0,356.0,307.3333333333333,32.86842456421271,273.2857142857143,37.33949779038461,273.7142857142857,41.43842247411038,276.23809523809524,40.90342866057151,118.0,144.0,134.0,137.0,61.0,59.0
2023-06-12,257,87,50,120,0,6,24,12,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,162,337.0,313.0,272.0,251.0,277.0,247.0,257.0,302.3333333333333,41.052811515575165,274.14285714285717,36.807737281848304,272.2857142857143,41.66058563683899,276.7142857142857,40.60313147670106,134.0,104.0,146.0,108.0,57.0,39.0
2023-06-13,248,86,38,124,1,6,24,13,0,0,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,163,257.0,337.0,313.0,255.0,251.0,239.0,238.0,280.6666666666667,48.993196806631644,273.14285714285717,37.50301575175299,272.07142857142856,41.78601953490459,277.14285714285717,40.230940474074906,87.0,97.0,120.0,116.0,50.0,42.0
